,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
31,0.8,0.75,0.79,0.77,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.76,0.77,0.76,0.76,0.77,0.76,0.78,0.75
32,0.8,0.75,0.79,0.77,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.76,0.77,0.77,0.76,0.77,0.76,0.78,0.75
33,0.8,0.75,0.79,0.77,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.76,0.77,0.77,0.76,0.77,0.76,0.78,0.75
34,0.8,0.75,0.79,0.78,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
35,0.8,0.75,0.79,0.78,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
36,0.8,0.75,0.79,0.78,0.8,0.8,0.75,0.8,0.79,0.78,0.76,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
37,0.8,0.75,0.79,0.78,0.8,0.8,0.75,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
38,0.8,0.75,0.79,0.78,0.8,0.8,0.76,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
39,0.8,0.75,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
40,0.8,0.75,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.76,0.77,0.76,0.78,0.75
41,0.8,0.75,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
42,0.8,0.75,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
43,0.8,0.75,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
44,0.8,0.76,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
45,0.8,0.76,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
46,0.8,0.76,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
47,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
48,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
49,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.78,0.75
50,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
51,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
52,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
53,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
54,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
55,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
56,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.75
57,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.77
58,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.77
59,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.77,0.77,0.76,0.79,0.77
60,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
61,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
62,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
63,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
64,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
65,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
66,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
67,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
68,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
69,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
70,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
71,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
72,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
73,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
74,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
75,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
76,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
77,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
78,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
79,0.8,0.77,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
80,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
81,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
82,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
83,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
84,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
85,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
86,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
87,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
88,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
89,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
90,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
91,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
92,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
93,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
94,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
95,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
96,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
97,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
98,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
99,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
100,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
101,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
102,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
103,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
104,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
105,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
106,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
107,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
108,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
109,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
110,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
111,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
112,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
113,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
114,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
115,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.77,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
116,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
117,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
118,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
119,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
120,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
121,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
122,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
123,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
124,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.76,0.8,0.77
125,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.78,0.8,0.77
126,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.78,0.8,0.77
127,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
128,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
129,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
130,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
131,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
132,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
133,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
134,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
135,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
136,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
137,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
138,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
139,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.77,0.77,0.8,0.77,0.79,0.8,0.77
140,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
141,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.77,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
142,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
143,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
144,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
145,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
146,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
147,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
148,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
149,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.78,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
150,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
151,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
152,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
153,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
154,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
155,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
156,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
157,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
158,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
159,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
160,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
161,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
162,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
163,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
164,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
165,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
166,0.8,0.78,0.79,0.78,0.8,0.8,0.78,0.8,0.79,0.78,0.78,0.8,0.79,0.78,0.77,0.8,0.77,0.79,0.8,0.77
