,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
0,0.65,0.71,0.72,0.69,0.67,0.69,0.69,0.71,0.72,0.69,0.68,0.69,0.66,0.71,0.69,0.73,0.73,0.68,0.7,0.72
1,0.65,0.74,0.72,0.69,0.74,0.69,0.7,0.71,0.72,0.69,0.69,0.75,0.68,0.71,0.69,0.73,0.73,0.71,0.7,0.72
2,0.65,0.74,0.72,0.69,0.74,0.7,0.7,0.74,0.72,0.72,0.73,0.75,0.68,0.71,0.71,0.73,0.73,0.71,0.7,0.72
3,0.66,0.74,0.72,0.7,0.74,0.76,0.73,0.75,0.72,0.72,0.76,0.75,0.68,0.71,0.73,0.73,0.73,0.71,0.72,0.72
4,0.68,0.74,0.75,0.73,0.76,0.76,0.73,0.75,0.72,0.75,0.76,0.75,0.68,0.75,0.73,0.73,0.73,0.71,0.72,0.73
5,0.69,0.74,0.75,0.73,0.76,0.76,0.73,0.75,0.72,0.75,0.77,0.75,0.68,0.75,0.74,0.77,0.73,0.71,0.72,0.73
6,0.69,0.74,0.75,0.73,0.76,0.76,0.74,0.75,0.72,0.75,0.77,0.75,0.68,0.77,0.74,0.77,0.73,0.71,0.73,0.73
7,0.7,0.74,0.75,0.74,0.76,0.76,0.76,0.75,0.72,0.75,0.77,0.75,0.68,0.77,0.74,0.77,0.73,0.71,0.73,0.74
8,0.7,0.74,0.78,0.74,0.76,0.76,0.78,0.75,0.72,0.77,0.77,0.75,0.68,0.77,0.74,0.77,0.73,0.71,0.75,0.74
9,0.73,0.74,0.78,0.74,0.76,0.76,0.78,0.76,0.73,0.79,0.77,0.75,0.68,0.77,0.76,0.77,0.73,0.71,0.75,0.74
10,0.73,0.74,0.78,0.76,0.76,0.76,0.78,0.76,0.75,0.79,0.78,0.75,0.68,0.77,0.76,0.77,0.73,0.71,0.75,0.74
11,0.73,0.74,0.78,0.76,0.76,0.76,0.78,0.76,0.75,0.79,0.78,0.75,0.7,0.77,0.76,0.77,0.73,0.71,0.75,0.74
12,0.73,0.74,0.78,0.76,0.76,0.76,0.78,0.76,0.75,0.79,0.78,0.75,0.71,0.77,0.77,0.77,0.76,0.71,0.75,0.74
13,0.73,0.75,0.78,0.76,0.76,0.76,0.79,0.76,0.75,0.79,0.78,0.75,0.73,0.77,0.77,0.77,0.76,0.71,0.75,0.74
14,0.73,0.75,0.78,0.76,0.76,0.76,0.79,0.76,0.75,0.79,0.78,0.75,0.73,0.77,0.77,0.77,0.76,0.71,0.75,0.74
15,0.73,0.75,0.79,0.76,0.76,0.76,0.79,0.76,0.75,0.79,0.78,0.75,0.73,0.77,0.77,0.77,0.76,0.71,0.75,0.77
16,0.73,0.75,0.79,0.76,0.78,0.79,0.79,0.76,0.75,0.79,0.78,0.75,0.74,0.77,0.77,0.77,0.76,0.71,0.75,0.77
17,0.73,0.75,0.79,0.76,0.78,0.79,0.79,0.76,0.75,0.79,0.78,0.75,0.74,0.77,0.77,0.77,0.76,0.71,0.75,0.77
18,0.73,0.75,0.79,0.76,0.78,0.79,0.79,0.76,0.75,0.79,0.78,0.75,0.74,0.77,0.78,0.77,0.76,0.71,0.75,0.77
19,0.73,0.75,0.79,0.76,0.79,0.79,0.79,0.76,0.75,0.79,0.78,0.77,0.74,0.78,0.78,0.77,0.76,0.72,0.75,0.79
20,0.73,0.75,0.79,0.76,0.79,0.79,0.79,0.76,0.75,0.79,0.78,0.77,0.74,0.78,0.78,0.77,0.79,0.72,0.75,0.79
21,0.73,0.75,0.79,0.76,0.79,0.79,0.8,0.76,0.75,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
22,0.73,0.75,0.79,0.76,0.79,0.79,0.8,0.76,0.77,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
23,0.73,0.75,0.79,0.76,0.79,0.79,0.8,0.76,0.77,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
24,0.73,0.75,0.79,0.76,0.79,0.79,0.8,0.76,0.77,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
25,0.73,0.75,0.79,0.76,0.79,0.79,0.8,0.77,0.77,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
26,0.73,0.75,0.79,0.76,0.81,0.79,0.8,0.77,0.8,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.74,0.75,0.79
27,0.73,0.75,0.79,0.76,0.81,0.79,0.8,0.77,0.8,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.76,0.75,0.79
28,0.75,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.76,0.75,0.79
29,0.75,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.78,0.77,0.79,0.76,0.75,0.79
30,0.75,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.76,0.75,0.79
31,0.75,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.77,0.75,0.79
32,0.75,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.77,0.75,0.79
33,0.77,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.75,0.79
34,0.77,0.75,0.79,0.76,0.81,0.79,0.8,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.75,0.79
35,0.77,0.75,0.79,0.76,0.81,0.79,0.81,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.75,0.79
36,0.77,0.75,0.79,0.76,0.81,0.79,0.81,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.76,0.79
37,0.77,0.77,0.79,0.76,0.81,0.79,0.81,0.78,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.76,0.79
38,0.77,0.77,0.79,0.76,0.81,0.79,0.81,0.79,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.77,0.79
39,0.77,0.79,0.79,0.76,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.77,0.76,0.78,0.79,0.77,0.79,0.78,0.77,0.79
40,0.77,0.79,0.79,0.76,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.77,0.79
41,0.77,0.79,0.79,0.76,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.77,0.79
42,0.77,0.79,0.79,0.76,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.77,0.79
43,0.77,0.79,0.79,0.76,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.78,0.79
44,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.78,0.79
45,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.78,0.79
46,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.78,0.79,0.76,0.78,0.79,0.77,0.79,0.78,0.78,0.79
47,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.79,0.78,0.78,0.79
48,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.79,0.78,0.78,0.79
49,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.79,0.78,0.78,0.79
50,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.81,0.78,0.78,0.79
51,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.81,0.78,0.78,0.79
52,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.81,0.78,0.78,0.79
53,0.77,0.79,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.81,0.78,0.78,0.79
54,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.79,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.77,0.81,0.78,0.78,0.79
55,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.8,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
56,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.8,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
57,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.8,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
58,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.8,0.8,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
59,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.8,0.81,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
60,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
61,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
62,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.79,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
63,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
64,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
65,0.77,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.78,0.79,0.84,0.81,0.78,0.78,0.8
66,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
67,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
68,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
69,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
70,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
71,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.78,0.78,0.8
72,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
73,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
74,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
75,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
76,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
77,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
78,0.78,0.8,0.79,0.77,0.81,0.79,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
79,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
80,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
81,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
82,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
83,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.78,0.8
84,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
85,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
86,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
87,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
88,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
89,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
90,0.78,0.8,0.79,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
91,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
92,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
93,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
94,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
95,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
96,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
97,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
98,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.79,0.84,0.81,0.8,0.81,0.8
99,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.81,0.8,0.8,0.8,0.84,0.81,0.8,0.81,0.8
100,0.78,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.85,0.8,0.8,0.8,0.84,0.81,0.8,0.81,0.8
101,0.79,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.85,0.8,0.8,0.8,0.84,0.81,0.8,0.81,0.8
102,0.79,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.85,0.8,0.8,0.8,0.84,0.81,0.8,0.81,0.8
103,0.79,0.8,0.81,0.77,0.81,0.81,0.82,0.81,0.81,0.79,0.79,0.85,0.8,0.8,0.8,0.84,0.81,0.8,0.81,0.8
