,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
0,0.7,0.68,0.69,0.67,0.69,0.73,0.74,0.7,0.71,0.73,0.73,0.73,0.72,0.67,0.71,0.71,0.7,0.71,0.67,0.71
1,0.7,0.69,0.73,0.69,0.7,0.75,0.74,0.7,0.71,0.73,0.75,0.73,0.75,0.69,0.71,0.72,0.7,0.75,0.68,0.71
2,0.7,0.69,0.74,0.71,0.7,0.75,0.74,0.7,0.71,0.74,0.75,0.75,0.75,0.78,0.71,0.73,0.74,0.75,0.72,0.71
3,0.7,0.69,0.74,0.71,0.71,0.75,0.74,0.7,0.72,0.76,0.75,0.75,0.75,0.78,0.71,0.73,0.76,0.75,0.72,0.71
4,0.7,0.69,0.74,0.77,0.71,0.75,0.74,0.73,0.72,0.76,0.75,0.75,0.75,0.78,0.71,0.75,0.76,0.75,0.73,0.74
5,0.7,0.7,0.76,0.77,0.71,0.75,0.74,0.73,0.72,0.76,0.75,0.75,0.75,0.78,0.71,0.75,0.77,0.75,0.73,0.74
6,0.7,0.71,0.76,0.77,0.71,0.75,0.74,0.73,0.75,0.76,0.75,0.75,0.75,0.78,0.71,0.75,0.77,0.75,0.73,0.74
7,0.7,0.71,0.76,0.77,0.71,0.75,0.74,0.76,0.8,0.76,0.75,0.75,0.75,0.78,0.71,0.75,0.77,0.75,0.73,0.74
8,0.71,0.71,0.76,0.77,0.71,0.75,0.74,0.76,0.8,0.76,0.75,0.75,0.75,0.78,0.72,0.75,0.77,0.75,0.73,0.75
9,0.73,0.71,0.76,0.77,0.71,0.75,0.74,0.76,0.8,0.76,0.75,0.75,0.75,0.78,0.73,0.75,0.77,0.75,0.76,0.75
10,0.79,0.71,0.76,0.77,0.71,0.78,0.74,0.76,0.8,0.76,0.75,0.75,0.75,0.78,0.73,0.75,0.77,0.76,0.76,0.76
11,0.79,0.71,0.76,0.77,0.71,0.78,0.74,0.76,0.8,0.76,0.75,0.75,0.75,0.78,0.73,0.75,0.77,0.76,0.76,0.77
12,0.79,0.71,0.76,0.77,0.77,0.79,0.74,0.76,0.8,0.77,0.75,0.75,0.75,0.78,0.75,0.75,0.77,0.76,0.76,0.77
13,0.79,0.71,0.76,0.77,0.77,0.79,0.74,0.76,0.8,0.77,0.75,0.75,0.75,0.78,0.76,0.75,0.77,0.76,0.76,0.77
14,0.79,0.71,0.76,0.77,0.79,0.79,0.74,0.76,0.8,0.77,0.75,0.75,0.75,0.78,0.76,0.75,0.77,0.76,0.76,0.77
15,0.79,0.71,0.76,0.77,0.79,0.79,0.74,0.76,0.8,0.77,0.75,0.75,0.75,0.78,0.76,0.75,0.77,0.76,0.76,0.77
16,0.79,0.71,0.76,0.77,0.79,0.79,0.74,0.76,0.8,0.8,0.75,0.77,0.75,0.78,0.76,0.75,0.77,0.76,0.76,0.77
17,0.79,0.73,0.76,0.77,0.79,0.79,0.74,0.76,0.8,0.8,0.75,0.77,0.75,0.78,0.76,0.78,0.77,0.76,0.76,0.77
18,0.79,0.73,0.77,0.77,0.79,0.79,0.74,0.76,0.8,0.8,0.75,0.77,0.75,0.78,0.76,0.78,0.77,0.76,0.76,0.77
