,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
0,0.72,0.69,0.73,0.74,0.7,0.7,0.69,0.65,0.7,0.66,0.73,0.68,0.72,0.7,0.7,0.71,0.66,0.71,0.72,0.66
1,0.74,0.72,0.73,0.75,0.71,0.71,0.69,0.68,0.7,0.67,0.73,0.69,0.72,0.71,0.7,0.71,0.7,0.71,0.72,0.68
2,0.74,0.72,0.73,0.76,0.71,0.73,0.74,0.68,0.8,0.69,0.74,0.71,0.72,0.72,0.73,0.71,0.7,0.72,0.73,0.69
3,0.74,0.73,0.73,0.76,0.72,0.74,0.74,0.74,0.8,0.71,0.77,0.71,0.72,0.73,0.73,0.76,0.72,0.72,0.75,0.69
4,0.74,0.73,0.73,0.76,0.72,0.74,0.74,0.74,0.8,0.71,0.78,0.74,0.73,0.73,0.73,0.76,0.72,0.75,0.75,0.71
5,0.74,0.73,0.73,0.77,0.72,0.74,0.75,0.74,0.8,0.71,0.78,0.74,0.73,0.74,0.73,0.76,0.73,0.75,0.75,0.72
6,0.75,0.73,0.73,0.77,0.73,0.76,0.75,0.74,0.8,0.74,0.78,0.74,0.73,0.75,0.73,0.77,0.73,0.75,0.75,0.73
7,0.75,0.74,0.73,0.77,0.75,0.76,0.75,0.74,0.8,0.74,0.78,0.74,0.75,0.77,0.78,0.77,0.73,0.77,0.78,0.73
8,0.75,0.77,0.73,0.77,0.77,0.79,0.75,0.74,0.8,0.74,0.78,0.74,0.75,0.77,0.78,0.77,0.73,0.77,0.78,0.73
9,0.78,0.77,0.73,0.77,0.77,0.79,0.75,0.74,0.8,0.78,0.78,0.76,0.75,0.77,0.78,0.77,0.73,0.77,0.78,0.73
10,0.78,0.77,0.73,0.77,0.77,0.79,0.75,0.76,0.8,0.78,0.78,0.76,0.76,0.77,0.78,0.77,0.74,0.77,0.78,0.73
11,0.78,0.77,0.73,0.77,0.77,0.79,0.78,0.76,0.8,0.78,0.78,0.76,0.76,0.77,0.78,0.77,0.74,0.77,0.78,0.76
12,0.78,0.77,0.73,0.78,0.77,0.79,0.78,0.76,0.8,0.78,0.78,0.76,0.77,0.77,0.78,0.77,0.74,0.77,0.78,0.76
13,0.78,0.77,0.73,0.78,0.77,0.79,0.78,0.76,0.8,0.78,0.78,0.76,0.79,0.77,0.78,0.77,0.74,0.77,0.78,0.78
14,0.78,0.77,0.74,0.78,0.77,0.79,0.78,0.76,0.8,0.78,0.78,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
15,0.78,0.77,0.74,0.78,0.77,0.8,0.78,0.76,0.8,0.78,0.78,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
16,0.78,0.79,0.74,0.78,0.77,0.8,0.78,0.76,0.8,0.78,0.78,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
17,0.78,0.79,0.74,0.78,0.77,0.8,0.78,0.76,0.8,0.78,0.78,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
18,0.78,0.79,0.74,0.78,0.77,0.8,0.79,0.76,0.8,0.78,0.79,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
19,0.78,0.79,0.74,0.78,0.77,0.8,0.79,0.76,0.8,0.78,0.79,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
20,0.78,0.79,0.74,0.78,0.77,0.8,0.79,0.76,0.8,0.78,0.79,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
21,0.78,0.79,0.74,0.78,0.77,0.8,0.79,0.79,0.8,0.78,0.79,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
22,0.78,0.79,0.74,0.79,0.77,0.8,0.79,0.79,0.8,0.78,0.79,0.76,0.79,0.77,0.78,0.77,0.75,0.77,0.78,0.79
