,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
0,0.72,0.72,0.69,0.72,0.73,0.67,0.69,0.71,0.71,0.72,0.69,0.69,0.75,0.72,0.72,0.68,0.71,0.72,0.68,0.7
1,0.75,0.72,0.72,0.76,0.73,0.73,0.73,0.73,0.74,0.74,0.69,0.71,0.77,0.72,0.75,0.72,0.75,0.72,0.68,0.7
2,0.75,0.72,0.72,0.76,0.73,0.74,0.73,0.74,0.74,0.74,0.7,0.74,0.77,0.72,0.75,0.72,0.75,0.72,0.68,0.72
3,0.75,0.72,0.72,0.76,0.73,0.75,0.73,0.74,0.74,0.76,0.7,0.74,0.77,0.73,0.76,0.75,0.75,0.73,0.71,0.72
4,0.75,0.73,0.73,0.76,0.75,0.75,0.73,0.74,0.74,0.76,0.74,0.74,0.77,0.78,0.76,0.75,0.75,0.74,0.72,0.72
5,0.75,0.73,0.74,0.76,0.77,0.75,0.73,0.76,0.74,0.76,0.76,0.74,0.79,0.78,0.76,0.75,0.75,0.74,0.72,0.72
6,0.75,0.76,0.75,0.76,0.78,0.75,0.73,0.76,0.74,0.76,0.76,0.74,0.79,0.78,0.76,0.75,0.75,0.74,0.72,0.74
7,0.75,0.76,0.76,0.76,0.79,0.78,0.73,0.76,0.74,0.76,0.76,0.74,0.79,0.78,0.76,0.75,0.75,0.74,0.72,0.75
8,0.75,0.76,0.76,0.76,0.79,0.78,0.73,0.76,0.74,0.76,0.76,0.74,0.79,0.78,0.76,0.75,0.75,0.74,0.75,0.77
9,0.75,0.76,0.76,0.76,0.79,0.78,0.73,0.76,0.74,0.76,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.75,0.77
10,0.76,0.76,0.76,0.76,0.79,0.78,0.73,0.76,0.74,0.76,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.76,0.77
11,0.76,0.76,0.76,0.76,0.79,0.78,0.78,0.76,0.74,0.77,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.76,0.77
12,0.78,0.76,0.76,0.76,0.79,0.78,0.78,0.77,0.74,0.77,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.78,0.77
13,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.8,0.77
14,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.81
15,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.81
16,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.81
17,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
18,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
19,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
20,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
21,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
22,0.8,0.76,0.76,0.76,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
23,0.8,0.76,0.76,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
24,0.8,0.76,0.76,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
25,0.8,0.76,0.76,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
26,0.8,0.76,0.76,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
27,0.8,0.76,0.76,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
28,0.8,0.76,0.77,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
29,0.8,0.76,0.77,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
30,0.8,0.76,0.77,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
31,0.8,0.76,0.78,0.77,0.79,0.79,0.78,0.77,0.74,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
32,0.8,0.76,0.78,0.77,0.79,0.79,0.78,0.77,0.75,0.8,0.79,0.74,0.79,0.78,0.76,0.75,0.77,0.74,0.81,0.82
33,0.8,0.76,0.79,0.77,0.79,0.79,0.78,0.77,0.75,0.8,0.79,0.74,0.79,0.78,0.77,0.75,0.77,0.74,0.81,0.82
34,0.8,0.76,0.79,0.77,0.79,0.79,0.78,0.77,0.76,0.8,0.79,0.74,0.79,0.78,0.77,0.75,0.77,0.74,0.81,0.82
35,0.8,0.76,0.79,0.77,0.79,0.79,0.78,0.77,0.76,0.8,0.79,0.74,0.79,0.78,0.77,0.75,0.77,0.74,0.81,0.82
36,0.8,0.76,0.81,0.77,0.79,0.79,0.78,0.77,0.76,0.8,0.79,0.74,0.79,0.78,0.77,0.75,0.77,0.75,0.81,0.82
