,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
37,0.84,0.77,0.84,0.81,0.8,0.82,0.81,0.81,0.77,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.78
38,0.84,0.78,0.84,0.81,0.8,0.82,0.81,0.81,0.77,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.78
39,0.84,0.78,0.84,0.81,0.82,0.82,0.81,0.81,0.77,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.78
40,0.84,0.8,0.84,0.81,0.82,0.82,0.81,0.81,0.77,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.78
41,0.84,0.8,0.84,0.81,0.82,0.82,0.81,0.81,0.77,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
42,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.81,0.78,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
43,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.81,0.8,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
44,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.81,0.8,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
45,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
46,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.8,0.83,0.81,0.85,0.81,0.83,0.82,0.81,0.83,0.82,0.79
47,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.8,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.79
48,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.8,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.79
49,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
50,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
51,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
52,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
53,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
