,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
49,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
50,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
51,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
52,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
53,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
54,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
55,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
56,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
57,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
58,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
59,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
60,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.78,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
61,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.78,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
62,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.78,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
63,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.78,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
