,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
0,0.72,0.72,0.69,0.68,0.72,0.72,0.72,0.71,0.72,0.7,0.74,0.73,0.68,0.72,0.73,0.7,0.69,0.75,0.73,0.71
1,0.72,0.73,0.72,0.7,0.72,0.75,0.78,0.74,0.73,0.72,0.74,0.73,0.68,0.74,0.73,0.73,0.7,0.75,0.73,0.75
2,0.72,0.74,0.72,0.7,0.73,0.76,0.78,0.74,0.73,0.72,0.74,0.78,0.69,0.77,0.73,0.73,0.7,0.77,0.73,0.75
3,0.72,0.77,0.73,0.7,0.76,0.76,0.78,0.74,0.74,0.72,0.75,0.78,0.7,0.77,0.73,0.73,0.76,0.79,0.73,0.75
4,0.72,0.77,0.76,0.72,0.76,0.76,0.78,0.74,0.75,0.72,0.78,0.78,0.72,0.77,0.73,0.73,0.76,0.79,0.73,0.75
5,0.72,0.77,0.76,0.74,0.77,0.76,0.78,0.74,0.75,0.72,0.8,0.78,0.74,0.77,0.73,0.75,0.76,0.79,0.73,0.75
6,0.72,0.77,0.79,0.74,0.77,0.76,0.78,0.74,0.75,0.72,0.8,0.78,0.75,0.77,0.77,0.76,0.76,0.79,0.73,0.75
7,0.74,0.77,0.79,0.74,0.77,0.76,0.78,0.76,0.75,0.72,0.81,0.78,0.75,0.77,0.77,0.76,0.76,0.79,0.73,0.75
8,0.74,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.72,0.81,0.78,0.78,0.77,0.77,0.79,0.77,0.79,0.73,0.75
9,0.74,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.73,0.81,0.78,0.78,0.77,0.77,0.79,0.77,0.79,0.73,0.75
10,0.76,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.73,0.81,0.78,0.78,0.77,0.77,0.79,0.77,0.79,0.77,0.75
11,0.79,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.77,0.77,0.79,0.8,0.79,0.77,0.75
12,0.79,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.77,0.76
13,0.79,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.77,0.78
14,0.79,0.8,0.79,0.74,0.77,0.76,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.77,0.79
15,0.79,0.8,0.79,0.74,0.77,0.77,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.77,0.81
16,0.79,0.8,0.79,0.74,0.77,0.77,0.79,0.76,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.77,0.81
17,0.79,0.8,0.79,0.79,0.77,0.77,0.79,0.78,0.75,0.77,0.81,0.78,0.78,0.79,0.77,0.79,0.8,0.79,0.78,0.81
18,0.79,0.8,0.79,0.79,0.77,0.77,0.79,0.78,0.76,0.77,0.81,0.78,0.8,0.79,0.77,0.79,0.8,0.79,0.78,0.81
19,0.79,0.8,0.79,0.79,0.77,0.77,0.79,0.78,0.76,0.77,0.81,0.78,0.8,0.79,0.77,0.79,0.8,0.79,0.78,0.81
20,0.79,0.8,0.79,0.79,0.77,0.77,0.79,0.78,0.76,0.77,0.81,0.79,0.8,0.79,0.77,0.79,0.8,0.79,0.78,0.81
21,0.79,0.8,0.81,0.79,0.78,0.77,0.79,0.78,0.76,0.77,0.81,0.79,0.8,0.79,0.77,0.79,0.8,0.79,0.78,0.81
